まぶた,まぶた,ຫນັງຕາ,hnang taa
まふらー,マフラー,ຜ້າພັນຄໍ,hpaa2 phan khoh
まほう,魔法,ຄາຖາ,khaa htaa
まほうつかい,魔法使い,ພໍ່ມົດ,phoh1 mot
まほうびん,魔法ビン,ກະຕິກນໍ້າຮ້ອນ,ka tik nam2 hohn2
まま,（の）まま,ດັ່ງທີ່ເປັນຢູ່,dang1 thii1 pen yuu1
まめ,豆,ຫມາກຖົ່ວ,hmaak htua1
まもなく,間もなく,ດຽວ,diaw
まもなく,間もなく,ບໍ່ດົນ,boh1 don
まもる,守る,ປົກປັກຮັກສາ,pok pak hak saa
まもる,守る,ປົກປ້ອງ,pok pohng2
まもる,守る,ປ້ອງກັນ,pohng2 kan
まもる,守る,ອະນຸລັກ,a nu lak
まもる,守る,ຮັກສາ,hak saa
まやく,麻薬,ຢາເສບຕິດ,yaa seep tit
まやくちゅうどく,麻薬中毒,ຄົນຕິດຢາ,khon tit yaa
まゆ,繭,ຮັງໄຫມດິບ,hang hmai dip
まゆげ,眉毛,ຂົນຄິ້ວ,hkon khiw2
まよう,迷う,ຫລົງທາງ,hlong thaang
まよなか,真夜中,ທ່ຽງຄືນ,thiang1 kheun
まらうい,マラウイ,ມາລາວີ,maa laa wii
まらりあ,マラリア,ໄຂ້ມາລາເລຍ,hkai2 maa laa lia
まり,マリ,ມາລີ,maa lii
まりふぁな,マリファナ,ກັນຊາ,kan xaa
まるい,丸い,ກົມ,kom
まるい,丸い,ວົງມົນ,wong mon
まるく,円く,ເປັນວົງມົນ,pen wong mon
まるた,マルタ,ມານຕ້າ,maan taa2
まるで,まるで,ຄືກັບ,kheu kap
まれーしあ,マレーシア,ມາແລເຊຍ,maa lae xia
まわす,回す,ຫມຸນ,hmun
まわり,周り,ອ້ອມ,ohm2
まわりくどい,回りくどい,ອ້ອມຄ້ອມ,ohm2 khohm2
まわる,回る,ປິ່ນອ້ອມ,pin1 ohm2
まん,万（=10,000）,ສິບພັນ,sip phan
まん,万（=10,000）,ຫນຶ່ງຫມື່ນ,hnueng1 hmeun1
まんいん,満員,ຄົນເຕັມ,khon tem
まんが,漫画,ກາຕຸນ,kaa tun
まんがか,漫画家,ນັກຂຽນກະຕູນ,nak hkian ka tuun
まんぐーす,マングース,ພັງພອນ,phang phohn
まんげつ,満月,ປະຈັນເຕັມດວງ,pa jan tem duang
まんげつのひ,満月の日,ວັນເພັງ,wan phang
まんごー,マンゴー,ຫມາກມ່ວງ,hmaak muang1
まんごすちん,マンゴスチン,ຫມາກມັງຄຸດ,hmaak mang khut
まんしつ,満室,ຫ້ອງເຕັມ,hhohng2 tem
まんぞく,満足,ພໍໃຈ,phoh jay
まんてん,満点,ສົມບູນ,som buun
まんなか,真ん中,ກາງ,kaang
まんなか,真ん中,ເຄິ່ງກາງ,khoeng1 kaang
まんねんひつ,万年筆,ປາກກາຊຶມ,paak kaa xuem
まんぷく,満腹,ອິ່ມ,im1
み,実,ຫມາກ,hmaak
み,実,ຫມາກໄມ້,hmaak mai2
みえる,見える,ເຫັນ,hhen
みおくる,見送る,ໄປສົ່ງ,pai song1
みがく,磨く,ຜັດຖູ,hpat htuu
みかた,味方,ພວກດຽວກັນ,phuak diaw kan
みかた,味方,ສະຫນັບສະຫນູນ,sa nap sa hnuun
みかん,蜜柑/ミカン,ຫມາກກ້ຽງຈີນ,hmaak kiang2 jiin
みかんりょう,未完了,ຍັງບໍ່ສົມບູນ,nyang boh1 som buun
みき,幹,ລຳຕົ້ນ,lam ton2
みぎ,右,ຂວາ,hkwaa
みぎ,右,ເບື້ອງຂວາ,beuang2 hkwaa
みぎうで,右腕,ແຂນຂວາ,hkaen hkwaa
みぎがわ,右側,ຂ້າງຂວາ,hkaang2 hkwaa
みぎがわ,右側,ທາງຂວາ,thaang hkwaa
みきさー,ミキサー,ເຄື່ອງປັ່ນຫນາກໄມ້,kheuang1 pan1 hnaak mai2
みぎて,右手,ມືຂວາ,meu hkwaa
みくろねしあ,ミクロネシア,ໄມໂຄເນເຊຍ,mai khoo nee xia
みごと,見事,ດີເລີດ,dii lert
みこん,未婚,ໂສດ,soot
みさいる,ミサイル,ຈະຫລວດ,ja hluat
みさき,岬,ແຫລມ,hlaem
みじかい,短い,ສັ້ນ,san2
みしん,ミシン,ຈັກຫຍິບເຄື່ອງ,jak hyip kheuang1
みす,ミス,ນາງ,naang
みず,水,ນ້ຳ,nam2
みずあび,水浴び,ອາບນ້ຳ,aap nam2
みずいれ,水入れ,ຖັງບັນຈຸນ້ຳ,htang ban ju nam2
みずいろ,水色,ສີຟ້າອ່ອນ,sii faa2 ohn1
みずうみ,湖,ທະເລສາບ,tha lee saap
みずがめざ,水瓶座,ລາສີກຸມພາ,laa sii kum phaa
みずから,自ら,ຕົນເອງ,ton eeng
みずぎ,水着,ຊຸດລອຍນ້ຳ,xut lohy nam2
みずくみおけ,水汲み桶,ໂອນ້ຳ,oo nam2
みずたま,水玉,ຍົດນ້ຳ,nyot nam2
みずたまり,水溜り,ອ່າງນ້ຳ,aang1 nam2
みずむし,水虫,ໂລກຕີນເປື່ອຍ,look tin peuay1
みずをのむ,水を・飲む,ກິນນ້ຳ,kin nam2
みずをのむ,水を・飲む,ດື່ມນ້ຳ,deum1 nam2
みせ,店,ຮ້ານ,haan2
みせす,ミセス（～）,ນາງ,naang
みせのきゃく,店の客,ລູກຄ້າ,luuk khaa2
みせる,見せる,ເອົາໃຫ້ເບິ່ງ,ao hhay2 boeng1
みせる,見せる,ໃຫ້ເບິ່ງ,hhay2 boeng1
みぜんに,未然に,ກ່ອນຈະເກີດຂື້ນ,kohn1 ja kert hkeun2
みそ,味噌,ເຕົ້າຈ້ຽວ,tao2 jiaw2
みたい,みたい,ແບບ,baep
みち,道,ຖະຫນົນ,hta hnon
みち,道,ທາງ,thaang
みち,道,ຫົນທາງ,hhon thaang
みちくさ,道草,ຍ່າງຫລິ້ນ,nyaang1 hlin2
みちのり,道のり,ໄລຍະໄກ,lai nya kai
みちばた,道端,ຂ້າງທາງ,hkaang2 thaang
みっか,三日,ວັນທີສາມ,wan thii saam
みつかる,見つかる,ຖືກພົບ,hteuk phop
みつける,見つける,ຈວບ,juap
みっつ,三つ,ສາມອັນ,saam an
みっともない,みっともない,ຊົ່ວຊ້າສາມານ,xua1 xaa1 saa maan
みつばち,蜜蜂/ミツバチ,ເຜິ້ງ,hpoeng2
みつもる,見積もる,ຄຳນວນ,kham nuan
みつゆ,密輸,ລັກລອບເຂົ້າປະເທດ,lak lohp hkao2 pa theet
みどし,巳年,ປີມະເສງ,pii ma seeng
みとめる,認める,ຍອມ,nyohm
みとめる,認める,ຍອມຮັບ,nyohm hap
みとめる,認める,ອະນຸຍາດ,a nu nyaat
みどり,緑,ສີຂຽວ,sii hkiaw
みどりいろ,緑色,ສີຂຽວ,sii hkiaw
みな,皆,ທຸກຄົນ,thuk khon
みなさん,皆さん,ທຸກໆຄົນ,thuk # khon
みなさん,皆さん,ພວກເຈົ້າທັງຫມົດ,phuak jao2 thang hmot
みなと,港,ທ່າເຮືອ,thaa1 heua
みなみ,南,ທິດໃຕ້,thit tai2
みなみ,南,ໃຕ້,tay2
みなみあふりか,南アフリカ,ອາຝຣິກກາໃຕ້,aa frik kaa tay2
みにくい,醜い,ຂີ້ຮ້າຍ,hkii2 haay2
みにすかーと,ミニ・スカート,ກະໂປ່ງສັ້ນ,ka poong1 san2
みにつける,身につける,ໃສ່,say1
みねらるうおーたー,ミネラルウオーター,ນ້ຳແຮ່,nam2 hae1
みのしろきん,身代金,ເງິນຄ່າໄຖ່,ngoen khaa1 htai1
みのまわり,身の回り,ເຄື່ອງແຕ່ງກາຍ,kheuang1 taeng1 kaay
みはり,見張り,ຍາມ,nyaam
みはる,見張る,ຍາມ,nyaam
みぶん,身分,ຖານະ,htaa na
みぶんしょうめいしょ,身分証明書,ບັດປະຈຳຕົວ,bat pa jam tua
みぼうじん,未亡人,ແມ່ຫມ້າຍ,mae1 hmaay2
みほん,見本,ຕົວຢ່າງ,tua yaang1
みまん,未満,ຫນ້ອຍກວ່າ,hnohy2 kwaa1
みみ,耳,ຫູ,hhuu
みみず,ミミズ,ຂີ້ກະເດືອນ,hkii2 ka deuan
みみたぶ,耳たぶ,ຕິ່ງຫູ,ting1 hhuu
みゃくはく,脈拍,ກຳມະຈອນ,kam ma john
みやげ,土産,ຂອງຝາກ,hkohng hfaak
みやこ,都,ເມືອງຫລວງ,meuang hluang
みゃんまー,ミャンマー,ມຽນມ້າ,mian maa2
みょうごにち,明後日,ມື້ຮື,meu2 heu
みょうじ,苗字,ນາມສະກຸນ,naam sa kun
みょうちょう,明朝,ມື້ອື່ນຕອນເຊົ້າ,meu2 eun1 tohn xao2
みょうにち,明日,ມື້ອື່ນ,meu2 eun1
みょうばん,明晩,ຄືນມື້ອື່ນ,kheun meu2 eun1
みらい,未来,ອະນາຄົດ,a naa khot
みり,（何）ミリ,(ຈັກ)ມີລີແມັດ,mii lii me't
みりょくてき,魅力的,ມີສະເນ່,mii sa nee1
みる,診る,ກວດ,kuat
みる,（～して）みる,ລອງເບິ່ງ,lohng boeng1
みる,見る,ເບິ່ງ,boeng1
みるく,ミルク,ນ້ຳນົມ,nam2 nom
みんげいひん,民芸品,ເຄື່ອງສິນລະປະພື້ນເມືອງ,kheuang1 sin la pa pheun2 meuang
みんしゅしゅぎ,民主主義,ປະຊາທິປະໄຕ,pa xaa thi pa tai
みんぞく,民族,ຊົນເຜົ່າ,xon hpao1
みんぞく,民族,ພື້ນເມືອງ,pheun2 meuang
みんぞく,民族,ເຊື້ອຊາດ,xeua2 xaat
みんぞくおんがく,民俗音楽,ດົນຕີພື້ນເມືອງ,don tii pheun2 meuang
みんぞくぶよう,民族舞踊,ຟ້ອນຊົນເຜົ່າ,fohn2 xon hpao1
みんち,ミンチ,ສັບ,sap
みんと,ミント,ຜັກຫົມ,hpak hhom
みんな,みんな,ທຸກຄົນ,thuk khon
みんよう,民謡,ເພງພື້ນເມືອງ,pheeng pheun2 meuang
みんわ,民話,ນິທານພື້ນເມືອງ,ni thaan pheun2 meuang
む,無,ບໍ່ມີ,boh1 mii
むいか,六日,ວັນທີຫົກ,wan thii hhok
むかいあう,向かい合う,ຕໍ່ຫມ້າກັນ,toh1 hmaa2 kan
むかいがわ,（～の）向かい側,ກົງກັນຂ້າມ,kong kan hkaam2
むかう,向かう,ມຸ້ງໄປ,mung2 pai
むかえる,迎える,ຮັບ,hap
むかし,昔,ບູຮານ,buu haan
むかし,昔,ສະໄຫມກ່ອນ,sa hmai kohn1
むかしばなし,昔話,ນິທານສະໄຫມກ່ອນ,ni thaan sa hmai kohn1
むかしむかし,昔々,ຫລາຍປີກ່ອນນີ້,hlaay pii kohn1 nii2
むかで,百足/ムカデ,ຂີ້ເຂັບ,hkii2 hkep
むき,向き,ເບິ່ງຫນ້າ,boeng1 hnaa2
むぎ,麦,ເຂົ້າບາເລ,hkao2 baa lee
むく,剥く,ປອກ,pohk
むく,向く,ເບິ່ງຫນ້າ,boeng1 hnaa2
むける,向ける,ປິ່ນຫນ້າ,pin1 hnaa2
むこ,婿,ລູກເຂີຍ,luuk hkery
むこう,無効,ຫມົດອາຍຸ,hmot aa nyu
むこう,無効,ຫມົດເຂດໃຊ້,hmot hkeet xay2
むこう,向こう,ອີກດ້ານຫນຶ່ງ,iik daan2 hnueng1
むし,虫,ແມງໄມ້,maeng mai2
むしあつい,蒸し暑い,ອົບເອົ້າ,op ao2
むしさされ,虫刺され,ແມງໄມ້ກັດ,maeng mai2 kat
むしば,虫歯,ແຂ້ວເປັນແມງ,hkaew2 pen maeng
むしめがね,虫眼鏡,ແກ້ວຂະຫຍາຍ,kaew2 hka hyaay
むしょく,無職,ບໍ່ມີວຽກເຮັດ,boh1 mii wiak het
むじんとう,無人島,ເກາະຮ້າງ,ko' haang2
むす,（米を）蒸す,ຫນຶ້ງ(ເຂົ້າ),hnueng2 hkao2
むずかしい,難しい,ຍາກ,nyaak
むすこ,息子,ລູກຊາຍ,luuk xaay
むすぶ,結ぶ,ມັດ,mat
むすめ,娘,ຜູ້ສາວ,hpuu saaw
むすめ,娘,ລູກສາວ,luuk saaw
むだ,無駄,ບໍ່ມີປະໂຫຍດ,boh1 mii pa hnyoot
むだづかい,無駄使い,ຟຸມເຟືອຍ,fum feuay
むだづかい,無駄使い,ໃຊ້ບໍ່ມີເຫດຜົນ,xay2 boh1 mii hheet hpon
むち,鞭,ແສ້,sae2
むちゅう,夢中,ລືມຕົວ,leum tua
むつかしい,難しい,ລຳບາກ,lam baak
むっつ,六つ,ຫົກອັນ,hhok an
むね,胸,ຫນ້າເອິກ,hnaa2 oek
むね,胸,ເຕົ້ານົມ,tao2 nom
むやみ,無闇,ປາດສະຈາກສະຫມອງ,paat sa jaak sa hmohng
むら,村,ບ້ານ,baan2
むらさきいろ,紫（色）,ສີມ້ວງ,sii muang2
むり,無理,ເປັນໄປບໍ່ໄດ້,pen pai boh1 dai2
むりょう,無料,ລ້າໆ,laa2 #
むりょう,無料,ໃຫ້ລ້າ,hhay2 laa2
め,目,ຕາ,taa
め,目,ທີ່,thii1
め,芽,ຫນໍ່,hnoh2
め,目,ຮອຍ,hohy
めい,（何）名,ຄົນ,khon
めい,名,ດີເລີດ,dii lert
めい,姪,ຫລານສາວ,hlaan saaw
めいし,名詞,ຄຳນາມ,kham naam
めいし,名刺,ນາມບັດ,naam bat
めいしく,名詞句,ຄຳນວະລີ,kham wa lii
めいしょ,名所,ສະຖານທີ່ມີຊື່,sa htaan thii1 mii xeu1
めいしん,迷信,ຄວາມເຊື່ອແບບງົມງາຍ,khwaam xeua1 baep ngom ngaay
めいそう,瞑想,ນັ່ງສະມາທິ,nang1 sa maa thi
めいぼ,名簿,ລາຍຊື່,laay xeu1
めいよ,名誉,ກຽດຕິມະສັກ,kiat ti ma sak
めいよ,名誉,້ເປັນກຽດ,pen kiat
めいれい,命令,ສັ່ງ,sang1
めいれいけい,命令形,ຮູບສັ່ງ,huup sang1
めいわく,迷惑,ເດືອດຮ້ອນ,deuat hohn2
めーとる,（何）メートル,(ຈັກ)ແມັດ,me't
めーる,メール,ອີເມວ,ii meew
めーるあどれす,メール・アドレス,ເບີອີເມວ,ber ii meew
めかけ,妾,ເມຍນ້ອຍ,mia nohy2
めかた,目方,ນ້ຳຫນັກ,nam2 hnak
めかにっく,メカニック,ຊ່າງກົນ,xaang1 kon
めかにっく,メカニック,ຊ່າງຈັກ,xaang1 jak
めかにっく,メカニック,ຊ່າງເຄື່ອງ,xaang1 kheuang1
めがね,眼鏡,ແວ່ນຕາ,waen1 taa
めがまわる,目が回る,ວິນຫົວ,win hhua
めきしこ,メキシコ,ເມັກຊິກ,mek xik
めぐすり,目薬,ຢາຢອດຕາ,yaa yoht taa
めぐむ,恵む,ບໍລິຈາກ,boh li jaak
めくら,盲,ທາບອດ,thaa boht
めこんがわ,メコン河,ນ້ຳຂອງ,nam2 hkohng
めざす,目指す,ມຸ້ງໄປ,mung2 pai
めざましどけい,目覚まし時計,ໂມງປຸກ,moong puk
めざめる,目覚める,ຮູ້ເມື່ອ,huu2 meua1
めし,飯,ເຂົ້າ,hkao2
めしべ,雌しべ,ເກສອນໂຕແມ່,kee sohn too mae1
めす,雌,ໂຕແມ່,too mae1
めずらしい,珍しい,ແປກ,paek
めだつ,目立つ,ທີ່ເດັ່ນ,thii1 den1
めだま,目玉,ລູກຕາ,luuk taa
めだまやき,目玉焼き,ໄຂ່ດາວ,hkai1 daaw
めったに,滅多に（ない）,ບໍ່ຄ່ອຍຈະ,boh1 khohy1 ja
めでたい,めでたい,ສຸກສັນ,suk san
めにゅー,メニュー,ລາຍການອາຫານ,laay kaan aa hhaan
めばな,雌花,ດອກໄມໂຕແມ່,dohk mai2 too mae1
めまい,目まい,ຫນ້າມືດ,hnaa2 meut
めまい,目まい,ເປັນລົມ,pen lom
めろん,メロン,ຫມາກແຕງ,hmaak taeng
めん,綿,ຜ້າຝ້າຍ,hpaa2 hfaay2
めん,（何）面,ຫນ້າ,hnaa2
めん,面,ຫນ້າກາກ,hnaa2 kaak
めん,麺,ຫມີ່,hmii1
めん,麺,ເສັ້ນຫມີ່,sen2 hmii1
めん,（米粉）麺,ເສັ້ນເຝີ,sen2 hfer
めんえき,免疫,ພູມຕ້ານທານໂລກ,phuum taan2 thaan look
めんきょ,免許,ອະນຸຍາດ,a nu nyaat
めんきょしょう,免許証,ໃບອະນຸຍາດ,bay a nu nyaat
めんす,メンス,ຮອບເດືອນ,hohp deuan
めんぜい,免税,ປອດພາສີ,poht phaa sii
めんぜいてん,免税店,ຮ້ານປອດພາສີ,haan2 poht phaa sii
めんせき,面積,ພື້ນທີ່,pheun2 thii1
めんせき,面積,ເນື້ອທີ່,neua2 thii1
めんどう,面倒,ລຳບາກ,lam baak
めんどうくさい,面倒くさい,ລຳບາກ,lam baak
めんどうをみる,面倒を・見る,ລ້ຽງດູ,liang2 duu
めんどり,雌鶏/メンドリ,ໄກ່ແມ່,kai1 mae1
めんぼくない,面目ない,ຂາຍຫນ້າ,hkaay hnaa2
も,も,ກໍ່ເຊັ່ນກັນ,koh1 xen1 kan
もう,もう（～した）,ແລ້ວ,laew2
もういちど,もう一度,ອີກ,iik
もういちど,もう一度,ອີກຄັ້ງຫນຶ່ງ,iik khang2 hnueng1
もうけ,儲け,ກຳໄລ,kam lai
もうける,儲ける,ໄດ້ກຳໄລ,dai2 kam lai
もうしあげる,申し上げる,ເວົ້າ,wao2
もうしこみ,申し込み,ຄຳຮ້ອງ,kham hohng2
もうしこみしょ,申込書,ໃບຄຳຮ້ອງ,bay kham hohng2
もうしこむ,申し込む,ສະຫມັກ,sa hmak
もうしわけありません,申し訳ありません,ຂໍໂທດ,hkoh thoot
もうしわけない,申し訳ない,ຄວາມຂໍໂທດ,khwaam hkoh thoot
もうす,申す,ເວົ້າ,wao2
もうすぐ,もうすぐ,ມໍໆ,moh #
もうすぐ,もうすぐ,ໃກ້ຊິ,kay2 xi
もうすこし,もう少し,ອີກຫນ້ອຍຫນຶ່ງ,iik hnohy2 hnueng1
もうたくさん,もう・たくさん,ຫລາຍແລ້ວ,hlaay laew2
もうちょう,盲腸,ໄສ້ຕິ່ງ,sai2 ting1
もうちょうえん,盲腸炎,ໄສ້ຕິ່ງອັກເສບ,sai2 ting1 ak seep
もうはつ,毛髪,ຜົມ,hpom
もうふ,毛布,ຜ້າຫົ່ມ,hpaa2 hhom1
もえる,燃える,ໄຫມ້,hmai2
もーりしゃす,モーリタニア,ໂມຣິຕານີ,moo ri taa nii
もーりたにあ,モーリシャス,ໂມຣິດ,moo rit
もくてき,目的,ຈຸດປະສົງ,jut pa song
もくてきご,目的語,ຕົວປະກອບ,tua pa kohp
もくてきち,目的地,ຈຸດຫມາຍ,jut hmaay
もくひょう,目標,ເປົ້າຫມາຍ,pao2 hmaay
もくよう,木曜（日）,ວັນພະຫັດ,wan pha hhat
もぐら,モグラ,ໂຕຕຸ່ນ,too tun1
もぐる,潜る,ດຳນ້ຳ,dam nam2
もざんびーく,モザンビーク,ໂມຊຳບິກ,moo xam bik
もし,もし,ຖ້າ,htaa2
もし,もし,ຖ້າວ່າ,htaa2 waa1
もじ,文字,ຕົວອັກສອນ,tua ak sohn
もじ,文字,ອັກສອນ,ak sohn
もじ,文字,ໂຕຫນັງສື,too hnang seu
もしもし,もしもし,ອາໂຫລ,aa hloo
もちあげる,持ち上げる,ຍົກ,nyok
もちあるく,持ち歩く,ຖືຕິດໂຕ,hteu tit too
もちいる,用いる,ໃຊ້ປະໂຫຍດ,xay2 pa hyoot
もちごめ,もち米,ເຂົ້າຫນຽວ,hkao2 hniaw
もちぬし,持ち主,ເຈົ້າຂອງ,jao2 hkohng
もちもの,持ち物,ຊັບສົມບັດ,xap som bat
もちろん,もちろん,ແນ່ນອນ,nae1 nohn
もつ,持つ,ຈັບ,jap
もつ,持つ,ຖື,hteu
もつ,持つ,ມີ,mii
もったいない,もったいない,ຍັນມີປະໂຫຍດ,nyang mii pa hyoot
もったいない,もったいない,ເສຍດາຍ,sia daay
もっていく,持って・行く,ເອົາໄປ,ao pai
もっていく,持って・行く,ເອົາໄປນຳ,ao pai nam
もっている,持って・いる,ຈັບຢູ່,jap yuu1
もっている,持って・いる,ຖືຢູ່,hteu yuu1
もっている,持って・いる,ມີ,mii
もってくる,持って・来る,ເອົາມາ,ao maa
もっと,もっと,ຫລາຍ,hlaay
もっとも,最も,ທີ່ສຸດ,thii1 sut
もっとも,もっとも,ມີເຫດຜົນ,mii hheet hpon
もっとも,もっとも,ແຕ່ວ່າ,tae1 waa1
もっぱら,専ら,ຢ່າງດຽວ,yaang1 diaw
もっぷ,モップ,ໄມ້ຖູພື້ນ,mai2 htuu pheun2
もてなす,もてなす,ຕ້ອນຮັບ,tohn2 hap
もでる,(女性)モデル,ນາງແບບ,naang baep
もでる,(男性)モデル,ນາຍແບບ,naay baep
もどす,戻す,ກັບ,kap
もとせん,元栓,ກ໋ອກລວມ,kohk4 luam
もとづく,基づく,ຂື້ນກັບພື້ນຖານ,hkeun2 kap pheun2 htaan
もとめる,求める,ຮ້ອງຂໍ,hohng2 hkoh
もどる,戻る,ກັບຄືນ,kap kheun
もなこ,モナコ,ໂມນາໂກ,moo naa koo
もの,物,ຂອງ,hkohng
もの,物,ສິ່ງຂອງ,sing1 hkohng
もの,物,ເຄື່ອງ,kheuang1
ものがたり,物語,ນິທານ,ni thaan
ものごと,物事,ສິ່ງຕ່າງໆ,sing1 taang1 #
ものさし,物差し,ໄມ້ບັນທັດ,mai2 ban that
もはん,模範,ຕົວຢ່າງ,tua yaang1
もみがら,籾殻,ຂີ້ແກບ,hkii2 kaep
もむ,揉む,ນວດ,nuat
もめん,木綿,ຜ້າຝ້າຍ,hpaa2 hfaay2
もも,腿,ກົກຂາ,kok hkaa
もも,桃/モモ,ຫມາກຄາຍ,hmaak khaay
ももいろ,桃色,ສີປົວ,sii pua
もやし,モヤシ,ຫມາກຖົ່ວງອກ,hmaak htua1 ngohk
もやす,燃やす,ເຜົາ(ຈູດ),hpao
もよう,模様,ລາຍ,laay
もらう,（～して）もらう,ຖືກ,hteuk
もらう,貰う,ໄດ້,dai2
もらう,貰う,ໄດ້ຮັບ,dai2 hap
もり,森,ປ່າ,paa1
もる,漏る,ຮົ່ວ,hua1
もるじぶ,モルジブ,ມານດິວ,maan diw
もるどば,モルドバ,ໂມນດາວີ,moon daa wii
もれる,漏れる,ຮົ່ວ,hua1
もろっこ,モロッコ,ມາຣົກ,maa rok
もん,門,ປະຕູ,pa tuu
もん,門,ປະຕູຮົ້ວ,pa tuu hua2
もんごる,モンゴル,ມົງໂກລີ,mong koo lii
もんだい,問題,ຄໍາຖາມ,kham htaam
もんだい,問題,ບັນຫາ,ban hhaa
もんだいない,問題ない,ບໍ່ມີບັນຫາ,boh1 mii ban hhaa
もんぶしょう,文部省,ກະຊວງສຶກສາທິການ,ka xuang suek saa thi kaan
や,矢,ລີກທະນູ,luuk tha nuu
や,屋,ຮ້ານ,haan2
や,や,ແລະອື່ນໆ,le' eun1 #
やあ,やあ,ໂອ້,oo2
やおや,八百屋,ຮ້ານຂາຍຜັກ,haan2 hkaay hpak
やかましい,やかましい,ລຳຄານ,lam khaan
やかん,やかん,ການ້ຳ,kaa nam2
やぎ,山羊/ヤギ,ແບ້,bae2
やきうどん,焼きうどん,ຂົ້ວເຝີ,hkua2 hfer
やぎざ,山羊座,ລາສີມັງກອນ,laa sii mang kohn
やきそば,焼きそば,ຂົ້ວຫມີ່,hkua2 hmii1
やきつけ,焼付け,ອັດຮູບ,at huup
やきとり,焼き鳥,ປີ້ງໄກ່,ping2 kai1
やきはた,焼き畑,ຈູດໄຮ່,juut hai1
やきます,焼き増す,ອັດຮູບໃຫມ່,at huup hmai1
やきめし,焼き飯,ຂົ້ວເກົ້າ,hkua2 kao2
やきもちをやく,焼き餅を妬く⇒嫉妬ｼｯﾄする,ຫຶງຫວງ,hhueng hhuang
やきゅう,野球,ເບດບອນ,beet bohn
やきゅうせんしゅ,野球選手,ນັກກິລາເບດບອນ,nak ki laa beet bohn
やく,焼く,ປີ້ງ,piing2
やく,約,ປະມານ,pa maan
やく,役,ຮັບບົດ,hap bot
やく,焼く,ເຜົາ,hpao
やくいん,役員,ກຳມະການ,kam ma kaan
やくざ,やくざ,ນັກເລງອັນຕະພານ,nak leng an ta phaan
やくざいし,薬剤師,ນັກການຢາ,nak kaan yaa
やくしょ,役所,ຫ້ອງການປະຈຳທ້ອງຖິ່ນ,hhohng2 kaan pa jam thohng2 htin1
やくす,訳す,ແປ,pae
やくそう,薬草,ສະຫມຸນໄພ,sa hmun phai
やくそく,約束,ນັດ,nat
やくそく,約束,ສັນຍາ,san nyaa
やくだつ,役立つ,ມີປະໂຫຍດ,mii pa hyoot
やくにん,役人,ກ້າລາດຊະການ,kaa2 laat xa kaan
やくひん,薬品,ຢາເຄມີ,yaa khee mii
やくめ,役目,ຫນ້າທີ່,hnaa2 thii1
やけど,火傷,ແຜໄຫມ້,hpae hmai2
やける,焼ける,ໄຫມ້,hmai2
やさい,野菜,ຜັກ,hpak
やさいいため,野菜炒め,ຂົ້ວຜັກລວມມິດ,hkua2 hpak luam mit
やさいさらだ,野菜サラダ,ຢໍາຜັກ,yam hpak
やさしい,易しい,ງ່າຍ,ngaay1
やさしい,優しい,ອ່ອນໂຍນ,ohn1 nyoon
やさしい,優しい,ໃຈດີ,jay dii
やし,椰子/ヤシ,ຕົ້ນປາມ,ton2 paam
やしなう,養う,ດູແລ,duu lae
やしのみ,ヤシの実,ຫມາກພ້າວ,hmaak phaaw2
やすい,やすい,ງ່າຍ,ngaay1
やすい,安い,ຖືກ,hteuk
やすうり,安売り,ຂາຍຖືກ,hkaay hteuk
やすで,ヤスデ,ບົ້ງກື,bong2 keu
やすみ,休み,ວັນພັກ,wan phak
やすむ,休む,ພັກຜ່ອນ,phak hpohn1
やすり,ヤスリ,ເຫລັກສະໄບ,hlek sa bai
やせた,痩せた,ຈ່ອຍ,johy1
やせる,痩せる,ຈ່ອຍລົງ,johy1 long
やたい,屋台,ລໍ້ຂາຍເຄື່ອງ,loh2 hkaay kheuang1
やちん,家賃,ຄ່າເຊົ່າເຮືອນ,khaa1 xao1 heuan
やっきょく,薬局,ຮ້ານຂາຍຢາ,haan2 hkaay yaa
やっつ,八つ,ແປດອັນ,paet an
やってくる,やって・来る,ມາພີ້,maa phii2
やっと,やっと,ທ້າຍສຸດ,thaay2 sut
やっぱり,やっぱり,ດັ່ງທີ່ຄາດຄິດ,dang1 thii1 khaat khit
やど,宿,ບ່ອນພັກ,bohn1 phak
やといぬし,雇い主,ນາຍຈ້າງ,naay jaang2
やとう,雇う,ຈ້າງ,jaang2
やぬし,家主,ເຈົ້າຂອງເຮືອນ,jao2 hkohng heuan
やね,屋根,ຫລັງຄາ,hlang khaa
やはり,やはり,ດັ່ງທີ່ຄາດຄິດ,dang1 thii1 khaat khit
やぶる,破る,ຈີກ,jiik
やぶれる,破れる,ຂາດ,hkaat
やぶれる,敗れる,ເສຍ,sia
やま,山,ພູ,phuu
やま,山,ພູເຂົາ,phuu hkao
やまかじ,山火事,ໄຟໄຫມ້ປ່າ,fai hmai2 paa1
やみいち,闇市,ຕະຫລາດມືດ,ta hlaat meut
やむ,止む,ເຊົາ,xao
やむをえず,やむ・を・えず,ຫລີກຫລ່ຽງບໍ່ໄດ້,hliik hliang1 boh1 dai2
やむをえない,やむ・を・えない,ຫລີກຫລ່ຽງບໍ່ໄດ້,hliik hliang1 boh1 dai2
やめる,辞める,ລາອອກ,laa ohk
やめる,止める,ເຊົາ,xao
